,Country,Time,Gender,Category_age,Chronic_percentage,Acute_percentage
4879,Iceland,2022,Female,15-19,0.4,0.0
4880,Iceland,2022,Female,20-24,1.5,0.0
4881,Iceland,2022,Female,25-34,2.3000000000000003,0.0
4882,Iceland,2022,Female,35-44,3.6,0.0
4883,Iceland,2022,Female,45-54,1.3,0.0
4884,Iceland,2022,Female,5-14,0.0,0.0
4885,Iceland,2022,Female,55-64,1.1,0.0
4886,Iceland,2022,Female,65+,0.3,0.0
4887,Iceland,2022,Male,0-4,0.64,0.0
4888,Iceland,2022,Male,15-19,0.64,0.0
4889,Iceland,2022,Male,20-24,2.4,0.0
4890,Iceland,2022,Male,25-34,3.68,0.0
4891,Iceland,2022,Male,35-44,5.76,0.0
4892,Iceland,2022,Male,45-54,2.08,0.0
4893,Iceland,2022,Male,5-14,0.0,0.0
4894,Iceland,2022,Male,55-64,1.76,0.0
4895,Iceland,2022,Male,65+,0.48,0.0
4896,Iceland,2023,Female,0-4,0.0,0.0
4897,Iceland,2023,Female,15-19,1.2,0.0
4898,Iceland,2023,Female,20-24,2.25,0.0
4899,Iceland,2023,Female,25-34,6.3,0.0
4900,Iceland,2023,Female,35-44,8.25,0.0
4901,Iceland,2023,Female,45-54,3.45,0.0
4902,Iceland,2023,Female,5-14,1.7999999999999998,0.0
4903,Iceland,2023,Female,55-64,3.0,0.0
4904,Iceland,2023,Female,65+,0.15,0.0
4905,Iceland,2023,Male,0-4,0.0,0.0
4906,Iceland,2023,Male,15-19,2.4,0.0
4907,Iceland,2023,Male,20-24,4.5,0.0
4908,Iceland,2023,Male,25-34,12.6,0.0
4909,Iceland,2023,Male,35-44,16.5,0.0
4910,Iceland,2023,Male,45-54,6.9,0.0
4911,Iceland,2023,Male,5-14,3.6,0.0
4912,Iceland,2023,Male,55-64,6.0,0.0
4913,Iceland,2023,Male,65+,0.3,0.0
4914,Ireland,2006,Female,0-4,0.0,0.44
4915,Ireland,2006,Female,15-19,1.3,0.66
4916,Ireland,2006,Female,20-24,3.9,2.42
4917,Ireland,2006,Female,25-34,5.07,8.8
4918,Ireland,2006,Female,35-44,3.12,4.4
4919,Ireland,2006,Female,45-54,1.17,1.76
4920,Ireland,2006,Female,5-14,0.13,0.0
4921,Ireland,2006,Female,55-64,0.26,1.76
4922,Ireland,2006,Female,65+,0.13,0.88
4923,Ireland,2006,Male,0-4,0.0,1.54
4924,Ireland,2006,Male,15-19,1.5,2.31
4925,Ireland,2006,Male,20-24,4.5,8.469999999999999
4926,Ireland,2006,Male,25-34,5.85,30.800000000000004
4927,Ireland,2006,Male,35-44,3.6,15.400000000000002
4928,Ireland,2006,Male,45-54,1.35,6.16
4929,Ireland,2006,Male,5-14,0.15,0.0
4930,Ireland,2006,Male,55-64,0.3,6.16
4931,Ireland,2006,Male,65+,0.15,3.08
4932,Ireland,2007,Female,0-4,0.0,0.18
4933,Ireland,2007,Female,15-19,1.17,0.18
4934,Ireland,2007,Female,20-24,4.03,4.68
4935,Ireland,2007,Female,25-34,4.42,3.96
4936,Ireland,2007,Female,35-44,3.64,4.319999999999999
4937,Ireland,2007,Female,45-54,1.43,2.34
4938,Ireland,2007,Female,5-14,0.0,0.0
4939,Ireland,2007,Female,55-64,0.65,0.8999999999999999
4940,Ireland,2007,Female,65+,0.26,0.5399999999999999
4941,Ireland,2007,Male,0-4,0.0,0.8100000000000002
4942,Ireland,2007,Male,15-19,1.44,0.8100000000000002
4943,Ireland,2007,Male,20-24,4.96,21.06
4944,Ireland,2007,Male,25-34,5.44,17.820000000000004
4945,Ireland,2007,Male,35-44,4.48,19.44
4946,Ireland,2007,Male,45-54,1.76,10.53
4947,Ireland,2007,Male,5-14,0.0,0.0
4948,Ireland,2007,Male,55-64,0.8,4.050000000000001
4949,Ireland,2007,Male,65+,0.32,2.43
4950,Ireland,2008,Female,0-4,0.0,0.0
4951,Ireland,2008,Female,15-19,1.4,0.3
4952,Ireland,2008,Female,20-24,4.9,2.25
4953,Ireland,2008,Female,25-34,5.6000000000000005,5.4
4954,Ireland,2008,Female,35-44,3.5000000000000004,3.3000000000000003
4955,Ireland,2008,Female,45-54,1.4,2.5500000000000003
4956,Ireland,2008,Female,5-14,0.0,0.15
4957,Ireland,2008,Female,55-64,0.42,0.75
4958,Ireland,2008,Female,65+,0.28,0.0
4959,Ireland,2008,Male,0-4,0.0,0.0
4960,Ireland,2008,Male,15-19,1.7000000000000002,1.68
4961,Ireland,2008,Male,20-24,5.949999999999999,12.6
4962,Ireland,2008,Male,25-34,6.800000000000001,30.24
4963,Ireland,2008,Male,35-44,4.25,18.48
4964,Ireland,2008,Male,45-54,1.7000000000000002,14.28
4965,Ireland,2008,Male,5-14,0.0,0.84
4966,Ireland,2008,Male,55-64,0.51,4.2
4967,Ireland,2008,Male,65+,0.34,0.0
4968,Ireland,2009,Female,0-4,0.13,0.0
4969,Ireland,2009,Female,15-19,1.43,0.3
4970,Ireland,2009,Female,20-24,4.42,1.5
4971,Ireland,2009,Female,25-34,4.94,5.25
4972,Ireland,2009,Female,35-44,2.47,3.3000000000000003
4973,Ireland,2009,Female,45-54,1.04,2.5500000000000003
4974,Ireland,2009,Female,5-14,0.13,0.0
4975,Ireland,2009,Female,55-64,0.52,1.05
4976,Ireland,2009,Female,65+,0.13,0.75
4977,Ireland,2009,Male,0-4,0.16,0.0
4978,Ireland,2009,Male,15-19,1.76,1.7000000000000002
4979,Ireland,2009,Male,20-24,5.44,8.5
4980,Ireland,2009,Male,25-34,6.08,29.75
4981,Ireland,2009,Male,35-44,3.04,18.7
4982,Ireland,2009,Male,45-54,1.28,14.45
4983,Ireland,2009,Male,5-14,0.16,0.0
4984,Ireland,2009,Male,55-64,0.64,5.95
4985,Ireland,2009,Male,65+,0.16,4.25
4986,Ireland,2010,Female,0-4,0.12,0.0
4987,Ireland,2010,Female,15-19,0.6,0.48
4988,Ireland,2010,Female,20-24,3.12,0.96
4989,Ireland,2010,Female,25-34,4.08,2.24
4990,Ireland,2010,Female,35-44,2.04,2.56
4991,Ireland,2010,Female,45-54,0.72,0.48
4992,Ireland,2010,Female,5-14,0.0,0.0
4993,Ireland,2010,Female,55-64,0.36,0.48
4994,Ireland,2010,Female,65+,0.12,0.8
4995,Ireland,2010,Male,0-4,0.12,0.0
4996,Ireland,2010,Male,15-19,0.6,5.52
4997,Ireland,2010,Male,20-24,3.12,11.04
4998,Ireland,2010,Male,25-34,4.08,25.760000000000005
4999,Ireland,2010,Male,35-44,2.04,29.44
5000,Ireland,2010,Male,45-54,0.72,5.52
5001,Ireland,2010,Male,5-14,0.0,0.0
5002,Ireland,2010,Male,55-64,0.36,5.52
5003,Ireland,2010,Male,65+,0.12,9.2
5004,Ireland,2011,Female,0-4,0.0,0.0
5005,Ireland,2011,Female,15-19,0.18,0.3
5006,Ireland,2011,Female,20-24,1.71,1.2
5007,Ireland,2011,Female,25-34,2.43,6.9
5008,Ireland,2011,Female,35-44,1.53,0.8999999999999999
5009,Ireland,2011,Female,45-54,0.4499999999999999,3.0
5010,Ireland,2011,Female,5-14,0.0,0.0
5011,Ireland,2011,Female,55-64,0.36,1.95
5012,Ireland,2011,Female,65+,0.09,0.3
5013,Ireland,2011,Male,0-4,0.0,0.0
5014,Ireland,2011,Male,15-19,0.18,1.68
5015,Ireland,2011,Male,20-24,1.71,6.72
5016,Ireland,2011,Male,25-34,2.43,38.64
5017,Ireland,2011,Male,35-44,1.53,5.039999999999999
5018,Ireland,2011,Male,45-54,0.4499999999999999,16.8
5019,Ireland,2011,Male,5-14,0.0,0.0
5020,Ireland,2011,Male,55-64,0.36,10.92
5021,Ireland,2011,Male,65+,0.09,1.68
5022,Ireland,2012,Female,0-4,0.0,0.0
5023,Ireland,2012,Female,15-19,0.4499999999999999,0.0
5024,Ireland,2012,Female,20-24,1.71,2.86
5025,Ireland,2012,Female,25-34,2.61,7.26
5026,Ireland,2012,Female,35-44,1.7999999999999998,4.84
5027,Ireland,2012,Female,45-54,0.72,5.5
5028,Ireland,2012,Female,5-14,0.0,0.0
5029,Ireland,2012,Female,55-64,0.36,1.1
5030,Ireland,2012,Female,65+,0.09,0.0
5031,Ireland,2012,Male,0-4,0.0,0.0
5032,Ireland,2012,Male,15-19,0.6,0.0
5033,Ireland,2012,Male,20-24,2.28,10.010000000000002
5034,Ireland,2012,Male,25-34,3.4799999999999995,25.41
5035,Ireland,2012,Male,35-44,2.4,16.939999999999998
5036,Ireland,2012,Male,45-54,0.96,19.25
5037,Ireland,2012,Male,5-14,0.0,0.0
5038,Ireland,2012,Male,55-64,0.48,3.850000000000001
5039,Ireland,2012,Male,65+,0.12,0.0
5040,Ireland,2013,Female,0-4,0.0,0.0
5041,Ireland,2013,Female,15-19,0.21,0.0
5042,Ireland,2013,Female,20-24,0.8400000000000001,2.52
5043,Ireland,2013,Female,25-34,1.7500000000000002,4.409999999999999
5044,Ireland,2013,Female,35-44,0.91,6.509999999999999
5045,Ireland,2013,Female,45-54,0.35,5.25
5046,Ireland,2013,Female,5-14,0.0,0.0
5047,Ireland,2013,Female,55-64,0.21,1.2599999999999998
5048,Ireland,2013,Female,65+,0.07,0.6299999999999999
5049,Ireland,2013,Male,0-4,0.0,0.0
5050,Ireland,2013,Male,15-19,0.2699999999999999,0.0
5051,Ireland,2013,Male,20-24,1.0799999999999998,9.36
5052,Ireland,2013,Male,25-34,2.25,16.38
5053,Ireland,2013,Male,35-44,1.17,24.18
5054,Ireland,2013,Male,45-54,0.4499999999999999,19.5
5055,Ireland,2013,Male,5-14,0.0,0.0
5056,Ireland,2013,Male,55-64,0.2699999999999999,4.68
5057,Ireland,2013,Male,65+,0.09,2.34
5058,Ireland,2014,Female,0-4,0.0,0.0
5059,Ireland,2014,Female,15-19,0.12,0.8400000000000001
5060,Ireland,2014,Female,20-24,0.72,1.96
5061,Ireland,2014,Female,25-34,1.44,12.880000000000004
5062,Ireland,2014,Female,35-44,0.8400000000000001,7.000000000000001
5063,Ireland,2014,Female,45-54,0.42,2.8000000000000003
5064,Ireland,2014,Female,5-14,0.0,0.0
5065,Ireland,2014,Female,55-64,0.12,1.96
5066,Ireland,2014,Female,65+,0.12,0.0
5067,Ireland,2014,Male,0-4,0.0,0.0
5068,Ireland,2014,Male,15-19,0.2,2.13
5069,Ireland,2014,Male,20-24,1.2,4.97
5070,Ireland,2014,Male,25-34,2.4,32.66
5071,Ireland,2014,Male,35-44,1.4,17.75
5072,Ireland,2014,Male,45-54,0.7000000000000001,7.1
5073,Ireland,2014,Male,5-14,0.0,0.0
5074,Ireland,2014,Male,55-64,0.2,4.97
5075,Ireland,2014,Male,65+,0.2,0.0
5076,Ireland,2015,Female,0-4,0.0,0.0
5077,Ireland,2015,Female,15-19,0.16,0.0
5078,Ireland,2015,Female,20-24,1.2,1.26
5079,Ireland,2015,Female,25-34,2.48,5.94
5080,Ireland,2015,Female,35-44,1.36,3.24
5081,Ireland,2015,Female,45-54,0.72,3.24
5082,Ireland,2015,Female,5-14,0.0,0.0
5083,Ireland,2015,Female,55-64,0.32,2.52
5084,Ireland,2015,Female,65+,0.16,1.26
5085,Ireland,2015,Male,0-4,0.0,0.0
5086,Ireland,2015,Male,15-19,0.24,0.0
5087,Ireland,2015,Male,20-24,1.7999999999999998,5.670000000000001
5088,Ireland,2015,Male,25-34,3.72,26.730000000000004
5089,Ireland,2015,Male,35-44,2.04,14.580000000000002
5090,Ireland,2015,Male,45-54,1.0799999999999998,14.580000000000002
5091,Ireland,2015,Male,5-14,0.0,0.0
5092,Ireland,2015,Male,55-64,0.48,11.340000000000002
5093,Ireland,2015,Male,65+,0.24,5.670000000000001
5094,Ireland,2016,Female,0-4,0.0,0.0
5095,Ireland,2016,Female,15-19,0.28,0.0
5096,Ireland,2016,Female,20-24,0.7700000000000001,0.0
5097,Ireland,2016,Female,25-34,1.82,8.28
5098,Ireland,2016,Female,35-44,0.98,4.5
5099,Ireland,2016,Female,45-54,0.63,1.62
5100,Ireland,2016,Female,5-14,0.0,0.0
5101,Ireland,2016,Female,55-64,0.21,1.62
5102,Ireland,2016,Female,65+,0.14,1.62
5103,Ireland,2016,Male,0-4,0.0,0.0
5104,Ireland,2016,Male,15-19,0.36,0.0
5105,Ireland,2016,Male,20-24,0.99,0.0
5106,Ireland,2016,Male,25-34,2.34,37.260000000000005
5107,Ireland,2016,Male,35-44,1.26,20.25
5108,Ireland,2016,Male,45-54,0.8099999999999999,7.290000000000001
5109,Ireland,2016,Male,5-14,0.0,0.0
5110,Ireland,2016,Male,55-64,0.2699999999999999,7.290000000000001
5111,Ireland,2016,Male,65+,0.18,7.290000000000001
5112,Ireland,2017,Female,0-4,0.0,0.0
5113,Ireland,2017,Female,15-19,0.14,0.0
5114,Ireland,2017,Female,20-24,0.42,1.7399999999999998
5115,Ireland,2017,Female,25-34,1.8900000000000003,7.249999999999999
5116,Ireland,2017,Female,35-44,1.1900000000000002,6.38
5117,Ireland,2017,Female,45-54,0.56,7.249999999999999
5118,Ireland,2017,Female,5-14,0.0,0.0
5119,Ireland,2017,Female,55-64,0.21,4.64
5120,Ireland,2017,Female,65+,0.14,0.8699999999999999
5121,Ireland,2017,Male,0-4,0.0,0.0
5122,Ireland,2017,Male,15-19,0.2,0.0
5123,Ireland,2017,Male,20-24,0.6,4.199999999999999
5124,Ireland,2017,Male,25-34,2.7,17.5
5125,Ireland,2017,Male,35-44,1.7000000000000002,15.4
5126,Ireland,2017,Male,45-54,0.8,17.5
5127,Ireland,2017,Male,5-14,0.0,0.0
5128,Ireland,2017,Male,55-64,0.3,11.2
5129,Ireland,2017,Male,65+,0.2,2.1
5130,Ireland,2018,Female,0-4,0.0,0.0
5131,Ireland,2018,Female,15-19,0.21,1.36
5132,Ireland,2018,Female,20-24,0.7700000000000001,1.36
5133,Ireland,2018,Female,25-34,1.96,14.62
5134,Ireland,2018,Female,35-44,1.1900000000000002,7.140000000000001
5135,Ireland,2018,Female,45-54,0.7000000000000001,0.0
5136,Ireland,2018,Female,5-14,0.0,0.0
5137,Ireland,2018,Female,55-64,0.42,4.42
5138,Ireland,2018,Female,65+,0.0,4.42
5139,Ireland,2018,Male,0-4,0.0,0.0
5140,Ireland,2018,Male,15-19,0.36,2.6
5141,Ireland,2018,Male,20-24,1.32,2.6
5142,Ireland,2018,Male,25-34,3.3600000000000003,27.950000000000003
5143,Ireland,2018,Male,35-44,2.04,13.65
5144,Ireland,2018,Male,45-54,1.2,0.0
5145,Ireland,2018,Male,5-14,0.0,0.0
5146,Ireland,2018,Male,55-64,0.72,8.450000000000001
5147,Ireland,2018,Male,65+,0.0,8.450000000000001
5148,Ireland,2019,Female,0-4,0.0,0.0
5149,Ireland,2019,Female,15-19,0.24,1.6
5150,Ireland,2019,Female,20-24,0.36,7.199999999999999
5151,Ireland,2019,Female,25-34,1.44,7.199999999999999
5152,Ireland,2019,Female,35-44,1.02,5.2
5153,Ireland,2019,Female,45-54,0.6,8.8
5154,Ireland,2019,Female,5-14,0.0,0.0
5155,Ireland,2019,Female,55-64,0.24,5.2
5156,Ireland,2019,Female,65+,0.12,3.6
5157,Ireland,2019,Male,0-4,0.0,0.0
5158,Ireland,2019,Male,15-19,0.4,2.36
5159,Ireland,2019,Male,20-24,0.6,10.62
5160,Ireland,2019,Male,25-34,2.4,10.62
5161,Ireland,2019,Male,35-44,1.7000000000000002,7.670000000000001
5162,Ireland,2019,Male,45-54,1.0000000000000002,12.98
5163,Ireland,2019,Male,5-14,0.0,0.0
5164,Ireland,2019,Male,55-64,0.4,7.670000000000001
5165,Ireland,2019,Male,65+,0.2,5.31
5166,Ireland,2020,Female,0-4,0.0,0.0
5167,Ireland,2020,Female,15-19,0.0,6.0
5168,Ireland,2020,Female,20-24,0.12,0.0
5169,Ireland,2020,Female,25-34,0.36,3.0
5170,Ireland,2020,Female,35-44,0.33,6.0
5171,Ireland,2020,Female,45-54,0.15,3.0
5172,Ireland,2020,Female,5-14,0.0,0.0
5173,Ireland,2020,Female,55-64,0.09,3.0
5174,Ireland,2020,Female,65+,0.03,9.0
5175,Ireland,2020,Male,0-4,0.0,0.0
5176,Ireland,2020,Male,15-19,0.0,13.999999999999998
5177,Ireland,2020,Male,20-24,0.24,0.0
5178,Ireland,2020,Male,25-34,0.72,6.999999999999999
5179,Ireland,2020,Male,35-44,0.66,13.999999999999998
5180,Ireland,2020,Male,45-54,0.3,6.999999999999999
5181,Ireland,2020,Male,5-14,0.0,0.0
5182,Ireland,2020,Male,55-64,0.18,6.999999999999999
5183,Ireland,2020,Male,65+,0.06,21.0
5184,Ireland,2021,Female,0-4,0.0,0.0
5185,Ireland,2021,Female,15-19,0.05,0.0
5186,Ireland,2021,Female,20-24,0.25,2.64
5187,Ireland,2021,Female,25-34,0.8999999999999999,2.64
5188,Ireland,2021,Female,35-44,0.8,10.89
5189,Ireland,2021,Female,45-54,0.35,2.64
5190,Ireland,2021,Female,5-14,0.0,0.0
5191,Ireland,2021,Female,55-64,0.2,8.25
5192,Ireland,2021,Female,65+,0.05,5.28
5193,Ireland,2021,Male,0-4,0.0,0.0
5194,Ireland,2021,Male,15-19,0.08,0.0
5195,Ireland,2021,Male,20-24,0.4,5.28
5196,Ireland,2021,Male,25-34,1.44,5.28
5197,Ireland,2021,Male,35-44,1.28,21.78
5198,Ireland,2021,Male,45-54,0.56,5.28
5199,Ireland,2021,Male,5-14,0.0,0.0
5200,Ireland,2021,Male,55-64,0.32,16.5
5201,Ireland,2021,Male,65+,0.08,10.56
5202,Ireland,2022,Female,0-4,0.0,0.0
5203,Ireland,2022,Female,15-19,0.24,0.0
5204,Ireland,2022,Female,20-24,0.42,3.28
5205,Ireland,2022,Female,25-34,1.0799999999999998,6.559999999999999
5206,Ireland,2022,Female,35-44,1.38,10.25
5207,Ireland,2022,Female,45-54,0.7799999999999999,6.559999999999999
5208,Ireland,2022,Female,5-14,0.0,0.0
5209,Ireland,2022,Female,55-64,0.3,6.559999999999999
5210,Ireland,2022,Female,65+,0.12,6.559999999999999
5211,Ireland,2022,Male,0-4,0.0,0.0
5212,Ireland,2022,Male,15-19,0.48,0.0
5213,Ireland,2022,Male,20-24,0.8400000000000001,4.64
5214,Ireland,2022,Male,25-34,2.16,9.28
5215,Ireland,2022,Male,35-44,2.76,14.499999999999998
5216,Ireland,2022,Male,45-54,1.5599999999999998,9.28
5217,Ireland,2022,Male,5-14,0.0,0.0
5218,Ireland,2022,Male,55-64,0.6,9.28
5219,Ireland,2022,Male,65+,0.24,9.28
5220,Ireland,2023,Female,0-4,0.0,0.0
5221,Ireland,2023,Female,15-19,0.07,1.4700000000000002
5222,Ireland,2023,Female,20-24,0.49,1.4700000000000002
5223,Ireland,2023,Female,25-34,1.6100000000000003,4.409999999999999
5224,Ireland,2023,Female,35-44,1.82,2.9400000000000004
5225,Ireland,2023,Female,45-54,1.05,5.880000000000001
5226,Ireland,2023,Female,5-14,0.0,0.0
5227,Ireland,2023,Female,55-64,0.42,2.9400000000000004
5228,Ireland,2023,Female,65+,0.07,1.4700000000000002
5229,Ireland,2023,Male,0-4,0.0,0.0
5230,Ireland,2023,Male,15-19,0.14,5.460000000000001
5231,Ireland,2023,Male,20-24,0.98,5.460000000000001
5232,Ireland,2023,Male,25-34,3.2200000000000006,16.38
5233,Ireland,2023,Male,35-44,3.64,10.920000000000002
5234,Ireland,2023,Male,45-54,2.1,21.840000000000003
5235,Ireland,2023,Male,5-14,0.0,0.0
5236,Ireland,2023,Male,55-64,0.8400000000000001,10.920000000000002
5237,Ireland,2023,Male,65+,0.14,5.460000000000001
5238,Italy,2020,Female,0-4,0.0,0.0
5239,Italy,2020,Female,15-19,0.0,0.0
5240,Italy,2020,Female,20-24,0.0,0.0
5241,Italy,2020,Female,25-34,0.0,0.0
5242,Italy,2020,Female,35-44,0.0,0.0
5243,Italy,2020,Female,45-54,0.0,0.0
5244,Italy,2020,Female,5-14,0.0,0.0
5245,Italy,2020,Female,55-64,0.0,0.0
5246,Italy,2020,Female,65+,0.0,0.0
5247,Italy,2020,Male,0-4,0.0,0.0
5248,Italy,2020,Male,15-19,0.0,0.0
5249,Italy,2020,Male,20-24,0.0,0.0
5250,Italy,2020,Male,25-34,0.0,0.0
5251,Italy,2020,Male,35-44,0.0,0.0
5252,Italy,2020,Male,45-54,0.0,0.0
5253,Italy,2020,Male,5-14,0.0,0.0
5254,Italy,2020,Male,55-64,0.0,0.0
5255,Italy,2020,Male,65+,0.0,0.0
5256,Italy,2021,Female,0-4,0.0,0.0
5257,Italy,2021,Female,15-19,0.0,0.0
5258,Italy,2021,Female,20-24,0.0,0.0
5259,Italy,2021,Female,25-34,0.0,0.0
5260,Italy,2021,Female,35-44,0.0,0.0
5261,Italy,2021,Female,45-54,0.0,0.0
5262,Italy,2021,Female,5-14,0.0,0.0
5263,Italy,2021,Female,55-64,0.0,0.0
5264,Italy,2021,Female,65+,0.0,0.0
5265,Italy,2021,Male,0-4,0.0,0.0
5266,Italy,2021,Male,15-19,0.0,0.0
5267,Italy,2021,Male,20-24,0.0,0.0
5268,Italy,2021,Male,25-34,0.0,0.0
5269,Italy,2021,Male,35-44,0.0,0.0
5270,Italy,2021,Male,45-54,0.0,0.0
5271,Italy,2021,Male,5-14,0.0,0.0
5272,Italy,2021,Male,55-64,0.0,0.0
5273,Italy,2021,Male,65+,0.0,0.0
5274,Italy,2022,Female,0-4,0.0,0.0
5275,Italy,2022,Female,15-19,0.0,0.0
5276,Italy,2022,Female,20-24,0.0,0.0
5277,Italy,2022,Female,25-34,0.0,0.0
5278,Italy,2022,Female,35-44,0.0,0.0
5279,Italy,2022,Female,45-54,0.0,0.0
5280,Italy,2022,Female,5-14,0.0,0.0
5281,Italy,2022,Female,55-64,0.0,0.0
5282,Italy,2022,Female,65+,0.0,0.0
5283,Italy,2022,Male,0-4,0.0,0.0
5284,Italy,2022,Male,15-19,0.0,0.0
5285,Italy,2022,Male,20-24,0.0,0.0
5286,Italy,2022,Male,25-34,0.0,0.0
5287,Italy,2022,Male,35-44,0.0,0.0
5288,Italy,2022,Male,45-54,0.0,0.0
5289,Italy,2022,Male,5-14,0.0,0.0
5290,Italy,2022,Male,55-64,0.0,0.0
5291,Italy,2022,Male,65+,0.0,0.0
5292,Italy,2023,Female,0-4,0.0,0.0
5293,Italy,2023,Female,15-19,0.0,0.0
5294,Italy,2023,Female,20-24,0.0,0.0
5295,Italy,2023,Female,25-34,0.0,0.0
5296,Italy,2023,Female,35-44,0.0,0.0
5297,Italy,2023,Female,45-54,0.0,0.0
5298,Italy,2023,Female,5-14,0.0,0.0
5299,Italy,2023,Female,55-64,0.0,0.0
5300,Italy,2023,Female,65+,0.0,0.0
5301,Italy,2023,Male,0-4,0.0,0.0
5302,Italy,2023,Male,15-19,0.0,0.0
5303,Italy,2023,Male,20-24,0.0,0.0
5304,Italy,2023,Male,25-34,0.0,0.0
5305,Italy,2023,Male,35-44,0.0,0.0
5306,Italy,2023,Male,45-54,0.0,0.0
5307,Italy,2023,Male,5-14,0.0,0.0
5308,Italy,2023,Male,55-64,0.0,0.0
5309,Italy,2023,Male,65+,0.0,0.0
5310,Latvia,2006,Female,0-4,0.0,0.0
5311,Latvia,2006,Female,15-19,0.0,5.880000000000001
5312,Latvia,2006,Female,20-24,0.0,7.56
5313,Latvia,2006,Female,25-34,0.0,7.56
5314,Latvia,2006,Female,35-44,0.0,4.2
5315,Latvia,2006,Female,45-54,0.0,6.3
5316,Latvia,2006,Female,5-14,0.0,0.84
5317,Latvia,2006,Female,55-64,0.0,2.9400000000000004
5318,Latvia,2006,Female,65+,0.0,5.039999999999999
5319,Latvia,2006,Male,0-4,0.0,0.0
5320,Latvia,2006,Male,15-19,0.0,7.979999999999999
5321,Latvia,2006,Male,20-24,0.0,10.259999999999998
5322,Latvia,2006,Male,25-34,0.0,10.259999999999998
5323,Latvia,2006,Male,35-44,0.0,5.699999999999999
5324,Latvia,2006,Male,45-54,0.0,8.549999999999999
5325,Latvia,2006,Male,5-14,0.0,1.14
5326,Latvia,2006,Male,55-64,0.0,3.99
5327,Latvia,2006,Male,65+,0.0,6.839999999999999
5328,Latvia,2007,Female,0-4,0.0,0.0
5329,Latvia,2007,Female,15-19,3.45,3.9
5330,Latvia,2007,Female,20-24,8.4,5.4
5331,Latvia,2007,Female,25-34,6.9,7.8
5332,Latvia,2007,Female,35-44,2.85,4.5
5333,Latvia,2007,Female,45-54,1.95,3.0
5334,Latvia,2007,Female,5-14,0.3,0.0
5335,Latvia,2007,Female,55-64,1.7999999999999998,2.1
5336,Latvia,2007,Female,65+,0.75,1.7999999999999998
5337,Latvia,2007,Male,0-4,0.0,0.0
5338,Latvia,2007,Male,15-19,5.52,8.97
5339,Latvia,2007,Male,20-24,13.44,12.42
5340,Latvia,2007,Male,25-34,11.04,17.94
5341,Latvia,2007,Male,35-44,4.5600000000000005,10.35
5342,Latvia,2007,Male,45-54,3.12,6.9
5343,Latvia,2007,Male,5-14,0.48,0.0
5344,Latvia,2007,Male,55-64,2.88,4.83
5345,Latvia,2007,Male,65+,1.2,4.139999999999999
5346,Latvia,2008,Female,0-4,0.0,0.0
5347,Latvia,2008,Female,15-19,2.66,2.25
5348,Latvia,2008,Female,20-24,8.96,6.25
5349,Latvia,2008,Female,25-34,6.300000000000002,5.75
5350,Latvia,2008,Female,35-44,2.8000000000000003,2.75
5351,Latvia,2008,Female,45-54,2.1,2.25
5352,Latvia,2008,Female,5-14,0.0,0.25
5353,Latvia,2008,Female,55-64,1.12,1.7500000000000002
5354,Latvia,2008,Female,65+,0.8400000000000001,2.25
5355,Latvia,2008,Male,0-4,0.0,0.0
5356,Latvia,2008,Male,15-19,4.94,6.659999999999999
5357,Latvia,2008,Male,20-24,16.64,18.5
5358,Latvia,2008,Male,25-34,11.7,17.020000000000003
5359,Latvia,2008,Male,35-44,5.2,8.14
5360,Latvia,2008,Male,45-54,3.9,6.659999999999999
5361,Latvia,2008,Male,5-14,0.0,0.74
5362,Latvia,2008,Male,55-64,2.08,5.180000000000001
5363,Latvia,2008,Male,65+,1.5599999999999998,6.659999999999999
5364,Latvia,2009,Female,0-4,0.0,0.0
5365,Latvia,2009,Female,15-19,1.3,1.9000000000000004
5366,Latvia,2009,Female,20-24,6.370000000000001,9.88
5367,Latvia,2009,Female,25-34,4.94,9.12
5368,Latvia,2009,Female,35-44,1.5599999999999998,4.180000000000001
5369,Latvia,2009,Female,45-54,1.5599999999999998,1.9000000000000004
5370,Latvia,2009,Female,5-14,0.0,0.0
5371,Latvia,2009,Female,55-64,1.04,4.180000000000001
5372,Latvia,2009,Female,65+,0.65,4.94
5373,Latvia,2009,Male,0-4,0.0,0.0
5374,Latvia,2009,Male,15-19,1.7000000000000002,3.05
5375,Latvia,2009,Male,20-24,8.33,15.86
5376,Latvia,2009,Male,25-34,6.460000000000001,14.64
5377,Latvia,2009,Male,35-44,2.04,6.709999999999999
5378,Latvia,2009,Male,45-54,2.04,3.05
5379,Latvia,2009,Male,5-14,0.0,0.0
5380,Latvia,2009,Male,55-64,1.36,6.709999999999999
5381,Latvia,2009,Male,65+,0.8500000000000001,7.93
5382,Latvia,2010,Female,0-4,0.0,0.0
5383,Latvia,2010,Female,15-19,0.63,3.29
5384,Latvia,2010,Female,20-24,2.52,15.98
5385,Latvia,2010,Female,25-34,3.15,11.75
5386,Latvia,2010,Female,35-44,1.17,6.11
5387,Latvia,2010,Female,45-54,0.5399999999999999,4.23
5388,Latvia,2010,Female,5-14,0.0,0.47
5389,Latvia,2010,Female,55-64,0.63,1.4099999999999997
5390,Latvia,2010,Female,65+,0.18,2.35
5391,Latvia,2010,Male,0-4,0.0,0.0
5392,Latvia,2010,Male,15-19,0.91,3.64
5393,Latvia,2010,Male,20-24,3.64,17.68
