"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Hepatitis B","Acute cases","Distribution by age","%","2021","HU","Hungary",9,"65+",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",4,"20-24",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",5,"25-34",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",7,"45-54",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",8,"55-64",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IE","Ireland",9,"65+",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",1,"0-4",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",2,"5-14",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",3,"15-19",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",4,"20-24",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",5,"25-34",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",6,"35-44",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",7,"45-54",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",8,"55-64",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IS","Iceland",9,"65+",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",5,"25-34",100.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",6,"35-44",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","IT","Italy",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",7,"45-54",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",8,"55-64",22.222222220
"Hepatitis B","Acute cases","Distribution by age","%","2021","LT","Lithuania",9,"65+",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",5,"25-34",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",6,"35-44",42.857142850
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",7,"45-54",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",8,"55-64",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2021","LV","Latvia",9,"65+",14.285714280
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",1,"0-4",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",2,"5-14",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",3,"15-19",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",4,"20-24",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",5,"25-34",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",6,"35-44",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",7,"45-54",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",8,"55-64",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","MT","Malta",9,"65+",-
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",3,"15-19",5.633802810
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",4,"20-24",4.225352110
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",5,"25-34",19.718309850
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",6,"35-44",23.943661970
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",7,"45-54",23.943661970
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",8,"55-64",12.676056330
"Hepatitis B","Acute cases","Distribution by age","%","2021","NL","Netherlands",9,"65+",9.859154920
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",3,"15-19",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",6,"35-44",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",8,"55-64",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","NO","Norway",9,"65+",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",5,"25-34",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",6,"35-44",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",7,"45-54",40.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PL","Poland",9,"65+",30.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",3,"15-19",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",4,"20-24",6.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",5,"25-34",13.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",6,"35-44",26.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",7,"45-54",13.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",8,"55-64",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","PT","Portugal",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",2,"5-14",5.555555550
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",3,"15-19",5.555555550
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",4,"20-24",5.555555550
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",5,"25-34",22.222222220
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",6,"35-44",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",7,"45-54",27.777777770
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",8,"55-64",5.555555550
"Hepatitis B","Acute cases","Distribution by age","%","2021","RO","Romania",9,"65+",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",4,"20-24",13.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",5,"25-34",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",6,"35-44",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",7,"45-54",23.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",8,"55-64",6.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","SE","Sweden",9,"65+",6.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",4,"20-24",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",6,"35-44",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",7,"45-54",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SI","Slovenia",9,"65+",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",2,"5-14",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",5,"25-34",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",6,"35-44",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",8,"55-64",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2021","SK","Slovakia",9,"65+",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",4,"20-24",5.660377350
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",5,"25-34",16.981132070
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",6,"35-44",13.207547160
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",7,"45-54",24.528301880
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",8,"55-64",26.415094330
"Hepatitis B","Acute cases","Distribution by age","%","2022","AT","Austria",9,"65+",13.207547160
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",5,"25-34",33.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",6,"35-44",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CY","Cyprus",9,"65+",66.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",1,"0-4",2.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",3,"15-19",2.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",4,"20-24",2.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",5,"25-34",22.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",6,"35-44",32.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",7,"45-54",26.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",8,"55-64",6.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","CZ","Czechia",9,"65+",8.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",1,"0-4",0.433839470
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",2,"5-14",0.542299340
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",3,"15-19",1.626898040
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",4,"20-24",3.362255960
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",5,"25-34",11.605206070
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",6,"35-44",21.475054220
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",7,"45-54",20.498915400
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",8,"55-64",19.088937090
"Hepatitis B","Acute cases","Distribution by age","%","2022","DE","Germany",9,"65+",21.366594360
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",4,"20-24",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",6,"35-44",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",7,"45-54",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",8,"55-64",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","DK","Denmark",9,"65+",10.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",5,"25-34",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",6,"35-44",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",8,"55-64",50.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EE","Estonia",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",2,"5-14",4.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",3,"15-19",8.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",5,"25-34",8.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",6,"35-44",16.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",7,"45-54",24.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",8,"55-64",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EL","Greece",9,"65+",20.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",2,"5-14",0.628930810
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",3,"15-19",2.830188670
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",4,"20-24",6.918238990
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",5,"25-34",13.522012570
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",6,"35-44",20.754716980
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",7,"45-54",27.358490560
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",8,"55-64",15.408805030
"Hepatitis B","Acute cases","Distribution by age","%","2022","ES","Spain",9,"65+",12.578616350
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",1,"0-4",0.417536000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",2,"5-14",0.521920000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",3,"15-19",2.192066000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",4,"20-24",5.375782000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",5,"25-34",15.762004000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",6,"35-44",21.294363000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",7,"45-54",20.876826000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",8,"55-64",16.649269000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_21","EU (without UK)",9,"65+",16.910229000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",1,"0-4",0.417536000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",2,"5-14",0.521920000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",3,"15-19",2.192066000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",4,"20-24",5.375782000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",5,"25-34",15.762004000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",6,"35-44",21.294363000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",7,"45-54",20.876826000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",8,"55-64",16.649269000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EU27_UK_21","EU (with UK until 2019)",9,"65+",16.910229000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",1,"0-4",0.416666000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",2,"5-14",0.520833000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",3,"15-19",2.187499000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",4,"20-24",5.364583000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",5,"25-34",15.781249000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",6,"35-44",21.354166000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",7,"45-54",20.885416000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",8,"55-64",16.614583000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEA30_21","EU/EEA (without UK)",9,"65+",16.874999000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"0-4",0.416666000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"5-14",0.520833000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",3,"15-19",2.187499000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",4,"20-24",5.364583000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",5,"25-34",15.781249000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",6,"35-44",21.354166000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",7,"45-54",20.885416000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",8,"55-64",16.614583000
"Hepatitis B","Acute cases","Distribution by age","%","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",9,"65+",16.874999000
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",3,"15-19",2.020202020
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",4,"20-24",16.161616160
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",5,"25-34",42.424242420
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",6,"35-44",16.161616160
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",7,"45-54",13.131313130
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",8,"55-64",2.020202020
"Hepatitis B","Acute cases","Distribution by age","%","2022","FI","Finland",9,"65+",8.080808080
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",3,"15-19",8.080808080
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",4,"20-24",8.080808080
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",5,"25-34",30.303030300
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",6,"35-44",20.202020200
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",7,"45-54",10.101010100
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",8,"55-64",11.111111110
"Hepatitis B","Acute cases","Distribution by age","%","2022","FR","France",9,"65+",12.121212120
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",5,"25-34",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",6,"35-44",100.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",7,"45-54",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",8,"55-64",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HR","Croatia",9,"65+",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",4,"20-24",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",5,"25-34",13.043478260
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",6,"35-44",17.391304340
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",7,"45-54",34.782608690
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",8,"55-64",26.086956520
"Hepatitis B","Acute cases","Distribution by age","%","2022","HU","Hungary",9,"65+",8.695652170
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",1,"0-4",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",2,"5-14",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",3,"15-19",0.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",4,"20-24",8.333333330
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",5,"25-34",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",6,"35-44",25.000000000
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",7,"45-54",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",8,"55-64",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2022","IE","Ireland",9,"65+",16.666666660
"Hepatitis B","Acute cases","Distribution by age","%","2022","IS","Iceland",1,"0-4",-
"Hepatitis B","Acute cases","Distribution by age","%","2022","IS","Iceland",2,"5-14",-
"Hepatitis B","Acute cases","Distribution by age","%","2022","IS","Iceland",3,"15-19",-
"Hepatitis B","Acute cases","Distribution by age","%","2022","IS","Iceland",4,"20-24",-
"Hepatitis B","Acute cases","Distribution by age","%","2022","IS","Iceland",5,"25-34",-
